query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_4957	NIL0034	PER	DF	N	N	Y
EDL14_ENG_4958	NIL0581	ORG	NW	Y	Y	N
EDL14_ENG_4959	NIL0161	PER	NW	N	Y	N
EDL14_ENG_4960	E0108458	PER	NW	N	Y	N
EDL14_ENG_4961	E0742724	PER	NW	N	N	N
EDL14_ENG_4962	E0658573	PER	DF	N	N	N
EDL14_ENG_4963	E0291328	ORG	DF	N	N	N
EDL14_ENG_4964	NIL0381	PER	DF	N	N	Y
EDL14_ENG_4965	E0627726	PER	DF	N	Y	N
EDL14_ENG_4967	NIL0950	PER	WB	Y	Y	N
EDL14_ENG_4968	E0659608	PER	NW	N	N	N
EDL14_ENG_4969	E0793722	GPE	WB	N	Y	N
EDL14_ENG_4970	NIL0040	PER	WB	N	Y	N
EDL14_ENG_4971	NIL0202	PER	DF	N	N	Y
EDL14_ENG_4972	E0271076	ORG	DF	N	N	N
EDL14_ENG_4973	E0534174	PER	WB	N	N	N
EDL14_ENG_4974	E0116532	GPE	WB	N	N	N
EDL14_ENG_4975	E0639037	PER	DF	N	N	N
EDL14_ENG_4976	E0802087	PER	DF	N	N	N
EDL14_ENG_4977	NIL0277	ORG	NW	N	Y	N
EDL14_ENG_4978	E0420350	PER	DF	N	N	N
EDL14_ENG_4979	E0793722	GPE	WB	N	Y	N
EDL14_ENG_4980	E0569853	PER	WB	N	Y	N
EDL14_ENG_4981	NIL0951	ORG	NW	N	Y	N
EDL14_ENG_4982	NIL0440	PER	DF	N	N	Y
EDL14_ENG_4983	E0677271	GPE	WB	N	Y	N
EDL14_ENG_4984	E0787907	GPE	WB	N	Y	N
EDL14_ENG_4985	NIL0279	ORG	WB	Y	Y	N
EDL14_ENG_4986	E0187777	GPE	WB	N	Y	N
EDL14_ENG_4987	NIL0952	PER	WB	Y	N	N
EDL14_ENG_4988	NIL0753	PER	DF	N	N	Y
EDL14_ENG_4989	E0276615	PER	DF	N	Y	N
EDL14_ENG_4990	E0538995	GPE	NW	N	Y	N
EDL14_ENG_4991	NIL0953	ORG	DF	Y	N	N
EDL14_ENG_4992	NIL0954	ORG	DF	Y	Y	N
EDL14_ENG_4993	NIL0955	PER	WB	N	N	N
EDL14_ENG_4994	NIL0956	PER	DF	N	N	Y
EDL14_ENG_4995	E0382887	GPE	DF	N	N	N
EDL14_ENG_4996	E0269955	PER	WB	N	N	N
EDL14_ENG_4997	E0793722	GPE	WB	N	Y	N
EDL14_ENG_4998	NIL0255	PER	DF	N	N	Y
EDL14_ENG_4999	E0541958	GPE	WB	N	Y	N
EDL14_ENG_5000	NIL0533	PER	WB	N	Y	N
EDL14_ENG_5001	NIL0044	ORG	WB	N	Y	N
EDL14_ENG_5002	E0566375	PER	DF	N	N	N
EDL14_ENG_5003	E0382887	GPE	WB	N	N	N
EDL14_ENG_5004	E0116532	GPE	WB	N	N	N
EDL14_ENG_5005	NIL0017	ORG	WB	Y	N	N
EDL14_ENG_5006	E0505048	GPE	NW	N	N	N
EDL14_ENG_5007	E0656561	GPE	WB	N	Y	N
EDL14_ENG_5008	NIL0957	ORG	NW	N	Y	N
EDL14_ENG_5009	NIL0006	PER	DF	N	N	N
EDL14_ENG_5011	NIL0958	ORG	WB	Y	N	N
EDL14_ENG_5012	E0371495	ORG	WB	N	N	N
EDL14_ENG_5013	NIL0253	PER	WB	N	Y	N
EDL14_ENG_5014	E0748367	GPE	WB	N	Y	N
EDL14_ENG_5015	NIL0959	PER	DF	N	N	Y
EDL14_ENG_5016	E0031828	PER	WB	N	N	N
EDL14_ENG_5017	E0733348	PER	NW	N	N	N
EDL14_ENG_5018	E0282225	PER	DF	N	N	N
EDL14_ENG_5019	E0333496	GPE	WB	N	Y	N
EDL14_ENG_5021	NIL0960	PER	DF	N	N	Y
EDL14_ENG_5022	E0780858	PER	DF	N	N	N
EDL14_ENG_5023	E0539525	PER	DF	Y	Y	N
EDL14_ENG_5024	E0558935	ORG	WB	N	N	N
EDL14_ENG_5026	NIL0060	PER	DF	N	N	Y
EDL14_ENG_5027	E0516634	PER	WB	N	Y	N
EDL14_ENG_5028	NIL0961	ORG	WB	N	Y	N
EDL14_ENG_5029	NIL0962	PER	NW	N	Y	N
EDL14_ENG_5030	E0024541	ORG	WB	N	Y	N
EDL14_ENG_5031	E0496132	GPE	NW	N	N	N
EDL14_ENG_5032	NIL0521	PER	WB	N	N	Y
EDL14_ENG_5033	E0718219	ORG	DF	N	Y	N
EDL14_ENG_5034	NIL0017	ORG	WB	Y	N	N
EDL14_ENG_5035	E0596446	ORG	DF	Y	N	N
EDL14_ENG_5036	E0597018	PER	WB	Y	N	N
EDL14_ENG_5037	E0162920	GPE	NW	N	N	N
EDL14_ENG_5038	E0802087	PER	DF	N	Y	N
EDL14_ENG_5039	E0240470	PER	DF	N	N	N
EDL14_ENG_5040	E0597018	PER	WB	N	N	N
EDL14_ENG_5041	NIL0963	ORG	DF	Y	Y	N
EDL14_ENG_5042	NIL0149	PER	DF	N	N	Y
EDL14_ENG_5043	NIL0964	ORG	WB	N	Y	N
EDL14_ENG_5044	NIL0965	ORG	WB	Y	N	N
EDL14_ENG_5045	E0718219	ORG	DF	N	Y	N
EDL14_ENG_5046	E0566375	PER	DF	N	N	N
EDL14_ENG_5047	NIL0022	PER	NW	Y	Y	N
EDL14_ENG_5048	NIL0062	PER	DF	N	N	Y
EDL14_ENG_5049	NIL0572	PER	WB	Y	Y	Y
EDL14_ENG_5050	NIL0966	PER	DF	N	N	Y
EDL14_ENG_5051	E0479439	PER	DF	N	Y	N
EDL14_ENG_5052	E0711772	PER	DF	N	Y	N
EDL14_ENG_5053	E0733348	PER	NW	N	N	N
EDL14_ENG_5054	E0371752	PER	WB	N	Y	N
EDL14_ENG_5055	E0793722	GPE	WB	N	Y	N
EDL14_ENG_5056	E0797690	PER	WB	N	N	N
EDL14_ENG_5057	E0566375	PER	DF	N	N	N
EDL14_ENG_5058	NIL0091	PER	DF	N	N	Y
EDL14_ENG_5059	NIL0325	PER	DF	N	N	Y
EDL14_ENG_5060	E0034926	PER	DF	N	N	N
EDL14_ENG_5061	NIL0088	GPE	DF	N	N	N
EDL14_ENG_5063	NIL0062	PER	DF	N	N	Y
EDL14_ENG_5064	E0440272	GPE	WB	N	N	N
EDL14_ENG_5065	E0799638	PER	DF	N	Y	N
EDL14_ENG_5066	E0383874	PER	WB	N	Y	N
EDL14_ENG_5067	E0667325	GPE	WB	N	Y	N
EDL14_ENG_5069	E0564046	ORG	WB	N	N	N
EDL14_ENG_5070	E0000985	PER	DF	N	N	N
EDL14_ENG_5071	NIL0723	PER	WB	N	N	N
EDL14_ENG_5072	E0748134	ORG	NW	N	Y	N
EDL14_ENG_5073	E0566375	PER	NW	N	N	N
EDL14_ENG_5074	E0596446	ORG	WB	N	Y	N
EDL14_ENG_5075	E0329287	ORG	WB	N	Y	N
EDL14_ENG_5076	E0025556	ORG	WB	Y	N	N
EDL14_ENG_5077	NIL0315	GPE	WB	N	N	N
EDL14_ENG_5078	E0790879	GPE	NW	N	N	N
EDL14_ENG_5079	E0731783	PER	DF	N	N	N
EDL14_ENG_5080	E0793722	GPE	WB	N	Y	N
EDL14_ENG_5082	E0173529	ORG	WB	N	Y	N
EDL14_ENG_5083	NIL0044	ORG	WB	N	Y	N
EDL14_ENG_5084	NIL0188	PER	DF	N	N	Y
EDL14_ENG_5085	E0049721	ORG	NW	Y	Y	N
EDL14_ENG_5086	NIL0967	PER	NW	N	Y	N
EDL14_ENG_5087	NIL0073	PER	WB	N	N	N
EDL14_ENG_5088	E0389613	PER	NW	N	Y	N
EDL14_ENG_5089	NIL0096	ORG	NW	Y	Y	N
EDL14_ENG_5090	NIL0968	PER	WB	N	N	N
EDL14_ENG_5091	NIL0319	PER	WB	N	N	N
EDL14_ENG_5092	E0471856	GPE	NW	N	Y	N
EDL14_ENG_5093	E0440272	GPE	WB	N	Y	N
EDL14_ENG_5094	E0242465	PER	DF	N	N	N
EDL14_ENG_5095	NIL0264	PER	WB	N	N	Y
EDL14_ENG_5096	E0514805	PER	NW	N	N	N
EDL14_ENG_5097	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_5098	E0156890	ORG	WB	N	Y	N
EDL14_ENG_5099	NIL0969	ORG	NW	N	Y	N
EDL14_ENG_5100	E0726817	PER	WB	N	N	N
EDL14_ENG_5101	E0566375	PER	DF	N	N	N
EDL14_ENG_5102	NIL0970	PER	NW	N	Y	N
EDL14_ENG_5103	E0545558	PER	DF	N	N	N
EDL14_ENG_5104	E0654343	PER	WB	N	Y	N
EDL14_ENG_5106	NIL0156	PER	DF	N	N	Y
EDL14_ENG_5107	E0018102	GPE	WB	N	Y	N
EDL14_ENG_5108	NIL0397	PER	WB	N	N	Y
EDL14_ENG_5109	E0538995	GPE	NW	N	Y	N
EDL14_ENG_5110	NIL0971	PER	DF	Y	Y	Y
EDL14_ENG_5111	NIL0132	GPE	NW	Y	Y	N
EDL14_ENG_5112	NIL0972	PER	NW	N	Y	N
EDL14_ENG_5113	E0228126	PER	DF	N	Y	N
EDL14_ENG_5114	E0597018	PER	WB	N	Y	N
EDL14_ENG_5115	NIL0125	PER	WB	N	N	Y
EDL14_ENG_5116	NIL0525	PER	WB	Y	Y	N
EDL14_ENG_5118	E0734999	PER	DF	N	Y	N
EDL14_ENG_5119	E0252933	PER	NW	N	N	N
EDL14_ENG_5120	E0032582	GPE	WB	Y	Y	N
EDL14_ENG_5121	NIL0014	PER	WB	Y	N	N
EDL14_ENG_5122	E0236680	PER	DF	Y	Y	N
EDL14_ENG_5123	E0743050	PER	DF	N	Y	N
EDL14_ENG_5124	NIL0543	PER	WB	N	N	Y
EDL14_ENG_5125	E0432984	PER	NW	N	N	N
EDL14_ENG_5126	NIL0973	PER	DF	N	N	Y
EDL14_ENG_5127	E0553654	ORG	DF	N	Y	N
EDL14_ENG_5128	E0578237	GPE	NW	N	N	N
EDL14_ENG_5129	NIL0354	GPE	DF	N	Y	N
EDL14_ENG_5130	E0004827	GPE	DF	N	Y	N
EDL14_ENG_5131	E0596701	GPE	WB	N	N	N
EDL14_ENG_5132	E0712122	PER	WB	N	Y	N
EDL14_ENG_5133	E0018102	GPE	WB	N	Y	N
EDL14_ENG_5134	E0415113	GPE	WB	N	Y	N
EDL14_ENG_5135	NIL0329	PER	WB	N	Y	N
EDL14_ENG_5136	E0795131	GPE	NW	N	Y	N
EDL14_ENG_5137	NIL0193	ORG	WB	Y	N	N
EDL14_ENG_5138	NIL0048	PER	DF	N	N	Y
EDL14_ENG_5139	NIL0050	PER	WB	N	N	Y
EDL14_ENG_5140	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_5141	E0805450	PER	DF	N	Y	N
EDL14_ENG_5142	E0793722	GPE	WB	N	Y	N
EDL14_ENG_5143	E0445829	PER	DF	N	N	N
EDL14_ENG_5144	NIL0974	PER	DF	N	N	N
EDL14_ENG_5145	E0637434	PER	NW	N	N	N
EDL14_ENG_5146	NIL0975	PER	DF	N	N	Y
EDL14_ENG_5147	NIL0728	PER	WB	N	N	Y
EDL14_ENG_5148	E0797690	PER	WB	N	N	N
EDL14_ENG_5149	E0546104	GPE	WB	N	N	N
EDL14_ENG_5150	E0162920	GPE	NW	N	N	N
EDL14_ENG_5151	E0116532	GPE	WB	N	N	N
EDL14_ENG_5152	NIL0976	PER	WB	Y	N	N
EDL14_ENG_5153	NIL0343	PER	WB	N	N	Y
EDL14_ENG_5154	NIL0031	PER	DF	Y	Y	Y
EDL14_ENG_5155	E0256599	PER	DF	N	N	N
EDL14_ENG_5156	NIL0646	ORG	NW	Y	Y	N
EDL14_ENG_5157	NIL0590	PER	WB	Y	Y	N
EDL14_ENG_5158	NIL0893	PER	WB	Y	Y	N
EDL14_ENG_5159	NIL0062	PER	DF	Y	Y	Y
EDL14_ENG_5160	NIL0541	PER	NW	Y	Y	N
EDL14_ENG_5161	E0011516	PER	NW	N	N	N
EDL14_ENG_5162	E0514805	PER	NW	N	N	N
EDL14_ENG_5163	E0733348	PER	NW	N	N	N
EDL14_ENG_5164	NIL0977	PER	DF	N	N	Y
EDL14_ENG_5165	E0643779	PER	WB	N	N	N
EDL14_ENG_5166	NIL0978	PER	NW	N	Y	N
EDL14_ENG_5167	E0456508	PER	WB	N	Y	N
EDL14_ENG_5168	NIL0262	PER	DF	N	N	Y
EDL14_ENG_5169	NIL0821	PER	DF	N	Y	Y
EDL14_ENG_5170	NIL0979	PER	DF	N	N	Y
EDL14_ENG_5171	E0733348	PER	NW	N	N	N
EDL14_ENG_5172	E0504815	PER	NW	N	N	N
EDL14_ENG_5173	NIL0980	PER	WB	N	N	Y
EDL14_ENG_5174	E0760005	PER	WB	Y	N	N
EDL14_ENG_5176	NIL0088	GPE	DF	N	N	N
EDL14_ENG_5177	NIL0031	PER	DF	N	N	Y
EDL14_ENG_5178	E0456508	PER	WB	N	Y	N
EDL14_ENG_5179	NIL0526	PER	WB	N	N	N
EDL14_ENG_5180	E0622747	PER	NW	N	N	N
EDL14_ENG_5181	E0583469	PER	WB	Y	Y	N
EDL14_ENG_5182	NIL0182	PER	NW	Y	Y	N
EDL14_ENG_5183	E0566375	PER	DF	N	N	N
EDL14_ENG_5184	NIL0981	PER	DF	N	N	Y
EDL14_ENG_5185	E0597018	PER	WB	N	Y	N
EDL14_ENG_5186	E0603072	PER	WB	N	N	N
EDL14_ENG_5187	E0137774	ORG	NW	N	Y	N
EDL14_ENG_5188	NIL0933	PER	DF	N	N	Y
EDL14_ENG_5189	E0635224	ORG	NW	N	Y	N
EDL14_ENG_5190	NIL0824	ORG	NW	N	Y	N
EDL14_ENG_5192	NIL0417	ORG	WB	N	Y	N
EDL14_ENG_5193	NIL0322	PER	WB	N	Y	N
EDL14_ENG_5194	NIL0814	PER	DF	N	N	Y
EDL14_ENG_5195	E0554487	PER	WB	N	Y	N
EDL14_ENG_5196	NIL0007	PER	DF	N	N	Y
EDL14_ENG_5197	NIL0982	ORG	WB	Y	N	N
EDL14_ENG_5198	E0742724	PER	NW	N	N	N
EDL14_ENG_5199	E0622747	PER	NW	N	N	N
EDL14_ENG_5200	NIL0943	PER	DF	N	N	Y
EDL14_ENG_5201	E0076639	PER	NW	N	N	N
EDL14_ENG_5202	E0409796	GPE	NW	N	N	N
EDL14_ENG_5203	E0326360	PER	WB	N	Y	N
EDL14_ENG_5204	E0811852	ORG	NW	N	Y	N
EDL14_ENG_5205	NIL0842	ORG	WB	N	Y	N
EDL14_ENG_5206	E0144874	PER	DF	N	Y	N
EDL14_ENG_5207	E0601466	ORG	WB	N	N	N
EDL14_ENG_5208	E0338923	ORG	WB	N	N	N
EDL14_ENG_5209	NIL0236	PER	DF	N	N	Y
EDL14_ENG_5210	NIL0233	ORG	NW	Y	Y	N
EDL14_ENG_5211	NIL0983	PER	WB	N	N	Y
EDL14_ENG_5212	NIL0013	PER	DF	N	N	Y
EDL14_ENG_5213	NIL0984	PER	WB	N	N	Y
EDL14_ENG_5214	E0227456	ORG	WB	N	Y	N
EDL14_ENG_5215	NIL0376	ORG	NW	N	N	N
EDL14_ENG_5216	NIL0339	PER	NW	N	Y	N
EDL14_ENG_5217	NIL0985	PER	DF	N	N	Y
EDL14_ENG_5218	NIL0583	ORG	NW	N	Y	N
EDL14_ENG_5219	E0031352	GPE	NW	N	Y	N
EDL14_ENG_5220	NIL0331	PER	NW	N	Y	N
EDL14_ENG_5221	E0620647	PER	NW	N	N	N
EDL14_ENG_5222	E0647882	GPE	WB	N	Y	N
EDL14_ENG_5223	E0814522	PER	DF	N	N	N
EDL14_ENG_5224	E0032338	PER	DF	N	N	N
EDL14_ENG_5225	E0560627	PER	DF	Y	Y	N
EDL14_ENG_5226	E0597018	PER	WB	Y	N	N
EDL14_ENG_5227	E0043389	GPE	DF	N	N	N
EDL14_ENG_5228	E0086943	GPE	WB	N	Y	N
EDL14_ENG_5229	NIL0164	PER	DF	N	N	Y
EDL14_ENG_5231	NIL0221	PER	WB	N	N	Y
EDL14_ENG_5232	NIL0986	PER	DF	N	N	Y
EDL14_ENG_5233	NIL0426	PER	WB	N	Y	Y
EDL14_ENG_5234	NIL0285	PER	DF	Y	Y	Y
EDL14_ENG_5235	NIL0021	PER	DF	N	N	Y
EDL14_ENG_5236	NIL0140	PER	DF	N	Y	Y
EDL14_ENG_5237	NIL0650	PER	NW	N	Y	N
EDL14_ENG_5238	E0217761	ORG	WB	N	Y	N
EDL14_ENG_5239	NIL0191	ORG	NW	Y	Y	N
EDL14_ENG_5240	NIL0987	PER	WB	N	N	Y
EDL14_ENG_5241	E0369180	PER	NW	N	N	N
EDL14_ENG_5242	NIL0523	PER	DF	Y	Y	Y
EDL14_ENG_5243	E0769300	GPE	NW	N	N	N
EDL14_ENG_5244	NIL0988	PER	NW	N	Y	N
EDL14_ENG_5245	NIL0363	PER	DF	N	N	Y
EDL14_ENG_5246	NIL0583	ORG	NW	N	Y	N
EDL14_ENG_5247	E0396749	ORG	NW	N	N	N
EDL14_ENG_5248	E0285160	ORG	NW	N	N	N
EDL14_ENG_5249	E0288895	ORG	DF	Y	Y	N
EDL14_ENG_5250	NIL0989	PER	NW	N	Y	N
EDL14_ENG_5251	E0000483	PER	WB	N	Y	N
EDL14_ENG_5252	E0668404	PER	NW	N	Y	N
EDL14_ENG_5253	E0305061	ORG	WB	Y	N	N
EDL14_ENG_5254	E0346994	ORG	WB	N	N	N
EDL14_ENG_5255	NIL0253	PER	WB	N	Y	N
EDL14_ENG_5256	NIL0262	PER	DF	N	N	Y
EDL14_ENG_5257	NIL0421	PER	WB	N	N	Y
EDL14_ENG_5259	E0679687	GPE	WB	N	N	N
EDL14_ENG_5260	E0743050	PER	DF	N	Y	N
EDL14_ENG_5261	NIL0990	ORG	DF	Y	Y	N
EDL14_ENG_5262	NIL0033	PER	NW	N	Y	N
EDL14_ENG_5263	NIL0991	PER	NW	N	Y	N
EDL14_ENG_5264	E0482826	PER	DF	N	N	N
EDL14_ENG_5265	E0351249	GPE	WB	N	Y	N
EDL14_ENG_5266	NIL0992	PER	NW	N	Y	N
EDL14_ENG_5267	NIL0538	PER	WB	N	N	N
EDL14_ENG_5268	E0537422	GPE	NW	N	N	N
EDL14_ENG_5269	E0097536	PER	NW	N	N	N
EDL14_ENG_5270	E0421495	PER	NW	N	Y	N
EDL14_ENG_5271	E0449519	GPE	NW	N	N	N
EDL14_ENG_5272	NIL0013	PER	DF	N	N	Y
EDL14_ENG_5273	NIL0199	ORG	NW	N	Y	N
EDL14_ENG_5274	NIL0595	PER	DF	N	N	Y
EDL14_ENG_5275	E0270937	GPE	NW	N	N	N
EDL14_ENG_5276	E0597018	PER	WB	Y	N	N
EDL14_ENG_5277	E0525761	GPE	WB	N	Y	N
EDL14_ENG_5278	NIL0061	PER	WB	N	N	Y
EDL14_ENG_5279	E0145816	GPE	DF	N	N	N
EDL14_ENG_5280	E0505048	GPE	DF	N	Y	N
EDL14_ENG_5281	NIL0993	PER	DF	N	N	Y
EDL14_ENG_5282	NIL0452	PER	WB	N	N	Y
EDL14_ENG_5283	E0718219	ORG	WB	N	N	N
EDL14_ENG_5284	E0597018	PER	WB	N	Y	N
EDL14_ENG_5285	E0135610	PER	NW	N	Y	N
EDL14_ENG_5286	E0432984	PER	NW	N	N	N
EDL14_ENG_5287	E0242465	PER	DF	N	N	N
EDL14_ENG_5288	NIL0680	PER	WB	N	Y	N
EDL14_ENG_5289	NIL0796	PER	NW	N	Y	N
EDL14_ENG_5290	NIL0994	PER	DF	N	N	Y
EDL14_ENG_5291	E0009663	PER	DF	Y	Y	N
EDL14_ENG_5292	NIL0676	PER	DF	N	N	Y
EDL14_ENG_5293	E0603072	PER	WB	N	N	N
EDL14_ENG_5294	NIL0182	PER	NW	Y	Y	N
EDL14_ENG_5295	E0787371	ORG	NW	N	N	N
EDL14_ENG_5297	E0798483	PER	DF	N	Y	N
EDL14_ENG_5298	NIL0357	PER	WB	N	N	N
EDL14_ENG_5299	NIL0074	ORG	NW	Y	Y	N
EDL14_ENG_5300	NIL0713	ORG	NW	Y	N	N
EDL14_ENG_5301	E0620647	PER	NW	N	N	N
EDL14_ENG_5302	E0805885	GPE	WB	N	Y	N
EDL14_ENG_5303	E0679687	GPE	NW	N	Y	N
EDL14_ENG_5304	E0479218	GPE	WB	N	N	N
EDL14_ENG_5305	NIL0091	PER	DF	N	N	Y
EDL14_ENG_5306	E0795131	GPE	DF	N	N	N
EDL14_ENG_5307	NIL0092	PER	WB	N	N	N
EDL14_ENG_5308	E0758316	ORG	WB	N	N	N
EDL14_ENG_5309	NIL0995	PER	NW	Y	Y	N
EDL14_ENG_5311	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_5312	E0285627	PER	WB	Y	Y	N
EDL14_ENG_5313	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_5314	E0018102	GPE	WB	N	Y	N
EDL14_ENG_5315	E0802223	PER	NW	N	N	N
EDL14_ENG_5316	E0539525	PER	DF	Y	Y	N
EDL14_ENG_5317	NIL0996	ORG	NW	N	Y	N
EDL14_ENG_5318	NIL0997	PER	DF	N	N	Y
EDL14_ENG_5319	E0375368	PER	WB	N	N	N
EDL14_ENG_5320	E0575736	PER	DF	N	N	N
EDL14_ENG_5321	E0471856	GPE	NW	N	Y	N
EDL14_ENG_5322	E0733348	PER	DF	N	N	N
EDL14_ENG_5323	NIL0347	PER	WB	N	N	Y
EDL14_ENG_5324	E0597018	PER	WB	N	Y	N
EDL14_ENG_5325	E0759363	PER	DF	N	Y	N
EDL14_ENG_5326	E0223479	ORG	WB	N	N	N
EDL14_ENG_5327	E0011516	PER	NW	N	N	N
EDL14_ENG_5328	E0526598	PER	DF	N	Y	N
EDL14_ENG_5329	NIL0331	PER	NW	N	Y	N
EDL14_ENG_5330	NIL0391	PER	DF	N	N	N
EDL14_ENG_5331	E0773407	ORG	DF	N	N	N
EDL14_ENG_5333	E0142144	PER	WB	N	Y	N
EDL14_ENG_5334	NIL0719	PER	DF	Y	Y	Y
EDL14_ENG_5335	E0421296	ORG	NW	N	N	N
EDL14_ENG_5336	E0228551	ORG	NW	N	Y	N
EDL14_ENG_5337	NIL0004	PER	DF	N	N	Y
EDL14_ENG_5338	E0476668	PER	WB	N	Y	N
EDL14_ENG_5340	E0560627	PER	DF	Y	Y	N
EDL14_ENG_5341	NIL0379	PER	DF	N	N	Y
EDL14_ENG_5342	NIL0315	GPE	WB	N	Y	N
EDL14_ENG_5343	NIL0194	PER	WB	N	Y	Y
EDL14_ENG_5344	NIL0998	PER	DF	N	N	Y
EDL14_ENG_5345	NIL0999	ORG	WB	N	Y	N
EDL14_ENG_5346	E0334426	PER	WB	Y	Y	N
EDL14_ENG_5348	E0291328	ORG	DF	N	N	N
EDL14_ENG_5349	E0787907	GPE	NW	N	N	N
EDL14_ENG_5350	NIL0208	PER	WB	N	N	Y
EDL14_ENG_5351	E0679687	GPE	DF	N	N	N
EDL14_ENG_5352	E0116532	GPE	WB	N	N	N
EDL14_ENG_5353	E0277839	GPE	NW	N	N	N
EDL14_ENG_5354	E0733348	PER	NW	N	N	N
EDL14_ENG_5355	E0428472	PER	DF	N	Y	N
EDL14_ENG_5356	NIL0013	PER	DF	N	N	Y
EDL14_ENG_5357	E0108458	PER	NW	N	N	N
EDL14_ENG_5358	NIL1000	ORG	NW	Y	Y	N
EDL14_ENG_5359	NIL0112	PER	WB	N	N	Y
EDL14_ENG_5360	NIL0531	PER	DF	N	N	Y
EDL14_ENG_5361	NIL0587	PER	WB	N	N	N
EDL14_ENG_5362	NIL1001	PER	DF	N	N	Y
EDL14_ENG_5363	E0135610	PER	NW	N	Y	N
EDL14_ENG_5364	E0789057	PER	DF	N	N	N
EDL14_ENG_5365	E0714937	PER	WB	N	Y	N
EDL14_ENG_5366	NIL0241	ORG	DF	Y	Y	N
EDL14_ENG_5367	NIL0484	PER	DF	N	N	Y
EDL14_ENG_5368	E0597018	PER	WB	Y	N	N
EDL14_ENG_5369	E0597018	PER	WB	N	N	N
EDL14_ENG_5370	E0679687	GPE	DF	N	N	N
EDL14_ENG_5371	E0566375	PER	DF	N	N	N
EDL14_ENG_5372	E0285627	PER	WB	Y	Y	N
EDL14_ENG_5373	NIL1002	PER	DF	N	N	Y
EDL14_ENG_5374	NIL0112	PER	WB	N	N	Y
EDL14_ENG_5375	NIL1003	PER	DF	Y	Y	Y
EDL14_ENG_5376	E0622747	PER	NW	N	N	N
EDL14_ENG_5377	NIL0072	PER	DF	N	N	Y
EDL14_ENG_5378	E0300002	PER	DF	N	N	N
EDL14_ENG_5379	E0538995	GPE	NW	N	Y	N
EDL14_ENG_5380	NIL1004	PER	WB	Y	Y	N
EDL14_ENG_5381	NIL1005	PER	DF	N	N	Y
EDL14_ENG_5382	NIL0006	PER	DF	N	N	N
EDL14_ENG_5383	E0371752	PER	WB	N	Y	N
EDL14_ENG_5384	NIL0335	PER	WB	Y	N	N
EDL14_ENG_5385	NIL0867	PER	WB	N	N	N
EDL14_ENG_5386	NIL0104	GPE	NW	N	N	N
EDL14_ENG_5387	NIL0502	PER	DF	N	N	Y
EDL14_ENG_5388	E0402785	GPE	NW	N	N	N
EDL14_ENG_5389	NIL1006	PER	NW	N	Y	N
EDL14_ENG_5390	E0629641	PER	NW	N	Y	N
EDL14_ENG_5391	E0739200	ORG	NW	N	N	N
EDL14_ENG_5392	NIL0143	ORG	WB	Y	N	N
EDL14_ENG_5393	NIL0910	PER	WB	N	Y	N
EDL14_ENG_5394	E0506975	ORG	NW	N	N	N
EDL14_ENG_5395	E0496132	GPE	NW	N	N	N
EDL14_ENG_5396	E0739132	GPE	DF	N	Y	N
EDL14_ENG_5397	E0763152	PER	WB	N	N	N
EDL14_ENG_5398	NIL0584	ORG	NW	N	Y	N
EDL14_ENG_5399	E0284754	PER	NW	N	N	N
EDL14_ENG_5400	NIL0460	PER	DF	N	N	Y
EDL14_ENG_5401	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_5402	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_5403	E0116532	GPE	WB	N	N	N
EDL14_ENG_5404	E0040184	GPE	NW	N	N	N
EDL14_ENG_5405	E0240157	GPE	NW	N	Y	N
EDL14_ENG_5406	E0131820	GPE	NW	N	N	N
EDL14_ENG_5408	E0530900	GPE	NW	N	N	N
EDL14_ENG_5409	E0479145	ORG	WB	N	N	N
EDL14_ENG_5410	E0007729	PER	DF	N	N	N
EDL14_ENG_5411	E0680490	PER	DF	N	Y	N
EDL14_ENG_5412	NIL0754	PER	DF	Y	Y	Y
EDL14_ENG_5413	NIL0060	PER	DF	N	N	Y
EDL14_ENG_5414	E0147604	ORG	DF	N	Y	N
EDL14_ENG_5415	NIL0180	PER	WB	N	N	N
EDL14_ENG_5416	NIL0715	PER	NW	N	N	N
EDL14_ENG_5417	NIL1007	PER	NW	N	Y	N
EDL14_ENG_5418	NIL0969	ORG	NW	N	Y	N
EDL14_ENG_5419	E0239360	PER	WB	N	N	N
EDL14_ENG_5420	E0240539	GPE	NW	N	N	N
EDL14_ENG_5421	E0294917	PER	WB	Y	Y	N
EDL14_ENG_5422	NIL0190	ORG	WB	N	Y	N
EDL14_ENG_5423	NIL0628	ORG	NW	N	Y	N
EDL14_ENG_5424	E0521421	PER	NW	N	N	N
EDL14_ENG_5425	E0325143	PER	DF	Y	Y	N
EDL14_ENG_5426	E0285627	PER	WB	Y	Y	N
EDL14_ENG_5427	E0504815	PER	NW	N	N	N
EDL14_ENG_5428	E0718219	ORG	DF	N	Y	N
EDL14_ENG_5429	NIL1008	PER	DF	N	N	Y
EDL14_ENG_5430	E0166832	PER	DF	Y	N	N
EDL14_ENG_5431	E0258848	PER	DF	Y	Y	N
